"id","artist","artist_wikilink","birthplace","birth_osm","residence","res_osm","birthyear","band"
"2012_2_1","Ulrik Munther","sv.wikipedia.org/wiki/Ulrik_Munther","Kullavik","{\""place_id\"":\""852205\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""280328296\"",\""boundingbox\"":[\""57.5241573\"",\""57.5641573\"",\""11.9142205\"",\""11.9542205\""],\""lat\"":\""57.5441573\"",\""lon\"":\""11.9342205\"",\""display_name\"":\""Kullavik, Snipen, Kungsbacka kommun, Hallands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Södermalm","{\""place_id\"":\""127915535\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2017432\"",\""boundingbox\"":[\""59.3031868\"",\""59.32156\"",\""18.0260682\"",\""18.1071724\""],\""lat\"":\""59.31255625\"",\""lon\"":\""18.0697499895673\"",\""display_name\"":\""Södermalm, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.5958857051307}","1994","0"
"2012_2_2","Top Cats","sv.wikipedia.org/wiki/Top_Cats","Torsby","{\""place_id\"":\""17272957\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1705289628\"",\""boundingbox\"":[\""60.0982507\"",\""60.1782507\"",\""12.9588812\"",\""13.0388812\""],\""lat\"":\""60.1382507\"",\""lon\"":\""12.9988812\"",\""display_name\"":\""Torsby, Torsby kommun, Värmlands län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.53194901562232,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Torsby","{\""place_id\"":\""17272957\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1705289628\"",\""boundingbox\"":[\""60.0982507\"",\""60.1782507\"",\""12.9588812\"",\""13.0388812\""],\""lat\"":\""60.1382507\"",\""lon\"":\""12.9988812\"",\""display_name\"":\""Torsby, Torsby kommun, Värmlands län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.53194901562232,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","2001","1"
"2012_2_6","David Lindgren","sv.wikipedia.org/wiki/David_Lindgren","Ersmark","{\""place_id\"":\""21796214\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""2235773587\"",\""boundingbox\"":[\""64.8283889\"",\""64.8683889\"",\""20.8781835\"",\""20.9181835\""],\""lat\"":\""64.8483889\"",\""lon\"":\""20.8981835\"",\""display_name\"":\""Ersmark, Skellefteå kommun, Västerbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.42428909659158,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Värmdö","{\""place_id\"":\""128169244\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""4173319\"",\""boundingbox\"":[\""59.2861161\"",\""59.4243794\"",\""18.4145323\"",\""18.6668692\""],\""lat\"":\""59.315134\"",\""lon\"":\""18.5806714\"",\""display_name\"":\""Värmdö, Värmdö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.435}","1982","0"
"2012_2_7","Mimi Oh","sv.wikipedia.org/wiki/Mimi_Oh","Hägersten","{\""place_id\"":\""4095819\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""442722900\"",\""boundingbox\"":[\""59.2822286\"",\""59.3222286\"",\""17.9450782\"",\""17.9850782\""],\""lat\"":\""59.3022286\"",\""lon\"":\""17.9650782\"",\""display_name\"":\""Hägersten, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.3287004523946,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1986","0"
"2012_2_8","Thomas Di Leva","sv.wikipedia.org/wiki/Thomas_Di_Leva","Gävle","{\""place_id\"":\""145238\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27432055\"",\""boundingbox\"":[\""60.5150132\"",\""60.8350132\"",\""16.9867019\"",\""17.3067019\""],\""lat\"":\""60.6750132\"",\""lon\"":\""17.1467019\"",\""display_name\"":\""Gävle, Gävle kommun, Gästrikland, Gävleborgs län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.65754605739515,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Älta","{\""place_id\"":\""44829580\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""3173649715\"",\""boundingbox\"":[\""59.2173973\"",\""59.2973973\"",\""18.1412421\"",\""18.2212421\""],\""lat\"":\""59.2573973\"",\""lon\"":\""18.1812421\"",\""display_name\"":\""Älta, Nacka kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1963","0"
"2012_3_1","Youngblood","sv.wikipedia.org/wiki/Youngblood_(musikgrupp)","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2011","1"
"2012_3_2","Maria BenHajji","sv.wikipedia.org/wiki/Maria_BenHajji","-",,"Sundbyberg","{\""place_id\"":\""243587\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""54522077\"",\""boundingbox\"":[\""59.3297347\"",\""59.4097347\"",\""17.9183631\"",\""17.9983631\""],\""lat\"":\""59.3697347\"",\""lon\"":\""17.9583631\"",\""display_name\"":\""Sundbyberg, Sundbybergs kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1978","0"
"2012_3_3","Mattias Andréasson","sv.wikipedia.org/wiki/Mattias_Andr%C3%A9asson","Västerås","{\""place_id\"":\""145727\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27513227\"",\""boundingbox\"":[\""59.4510992\"",\""59.7710992\"",\""16.3863679\"",\""16.7063679\""],\""lat\"":\""59.6110992\"",\""lon\"":\""16.5463679\"",\""display_name\"":\""Västerås, Västerås kommun, Västmanlands län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.48089725346414,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1981","0"
"2012_3_5","Carolina Wallin Pérez","sv.wikipedia.org/wiki/Carolina_Wallin_P%C3%A9rez","Mellerud","{\""place_id\"":\""149601\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""28831095\"",\""boundingbox\"":[\""58.6590356\"",\""58.7390356\"",\""12.4143462\"",\""12.4943462\""],\""lat\"":\""58.6990356\"",\""lon\"":\""12.4543462\"",\""display_name\"":\""Mellerud, Melleruds kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Hägersten","{\""place_id\"":\""4095819\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""442722900\"",\""boundingbox\"":[\""59.2822286\"",\""59.3222286\"",\""17.9450782\"",\""17.9850782\""],\""lat\"":\""59.3022286\"",\""lon\"":\""17.9650782\"",\""display_name\"":\""Hägersten, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.3287004523946,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1982","0"
"2012_3_8","Björn Ranelid & Sara Li","sv.wikipedia.org/wiki/Bj%C3%B6rn_Ranelid & sv.wikipedia.org/wiki/Sara_Li","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Södermalm","{\""place_id\"":\""127915535\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2017432\"",\""boundingbox\"":[\""59.3031868\"",\""59.32156\"",\""18.0260682\"",\""18.1071724\""],\""lat\"":\""59.31255625\"",\""lon\"":\""18.0697499895673\"",\""display_name\"":\""Södermalm, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.5958857051307}","1949","0"
"2012_4_2","OPA","sv.wikipedia.org/wiki/OPA_(musikgrupp)","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2007","1"
"2012_4_3","Dynazty","sv.wikipedia.org/wiki/Dynazty","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2007","1"
"2012_4_4","Lotta Engberg & Christer Sjögren","sv.wikipedia.org/wiki/Lotta_Engberg & sv.wikipedia.org/wiki/Christer_Sj%C3%B6gren","Överkalix","{\""place_id\"":\""215401\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""38461749\"",\""boundingbox\"":[\""66.2870552\"",\""66.3670552\"",\""22.8036881\"",\""22.8836881\""],\""lat\"":\""66.3270552\"",\""lon\"":\""22.8436881\"",\""display_name\"":\""Överkalix, Överkalix kommun, Norrbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.43410162999415,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Stora Lundby","{\""place_id\"":\""7161346\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""792410390\"",\""boundingbox\"":[\""59.5777987\"",\""59.5977987\"",\""18.0234675\"",\""18.0434675\""],\""lat\"":\""59.5877987\"",\""lon\"":\""18.0334675\"",\""display_name\"":\""Stora Lundby, Markim, Vallentuna kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""locality\"",\""importance\"":0.45,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1963","0"
"2012_4_6","Axel Algmark","sv.wikipedia.org/wiki/Axel_Algmark","Tranås","{\""place_id\"":\""306931\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""111958987\"",\""boundingbox\"":[\""57.9979566\"",\""58.0779566\"",\""14.9376937\"",\""15.0176937\""],\""lat\"":\""58.0379566\"",\""lon\"":\""14.9776937\"",\""display_name\"":\""Tranås, Tranås kommun, Jönköpings län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1990","0"
"2012_4_7","Lisa Miskovsky","sv.wikipedia.org/wiki/Lisa_Miskovsky","Holmsund","{\""place_id\"":\""963786\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""294052809\"",\""boundingbox\"":[\""63.6881736\"",\""63.7281736\"",\""20.3530033\"",\""20.3930033\""],\""lat\"":\""63.7081736\"",\""lon\"":\""20.3730033\"",\""display_name\"":\""Holmsund, Umeå kommun, Västerbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.47590216462374,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Umeå","{\""place_id\"":\""145109\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27432369\"",\""boundingbox\"":[\""63.6656568\"",\""63.9856568\"",\""20.1030745\"",\""20.4230745\""],\""lat\"":\""63.8256568\"",\""lon\"":\""20.2630745\"",\""display_name\"":\""Umeå, Umeå kommun, Västerbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.49506868719577,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1975","0"
"2013_1_3","Jay-Jay Johanson","sv.wikipedia.org/wiki/Jay-Jay_Johanson","Trollhättan","{\""place_id\"":\""132586\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26585395\"",\""boundingbox\"":[\""58.1227931\"",\""58.4427931\"",\""12.1308612\"",\""12.4508612\""],\""lat\"":\""58.2827931\"",\""lon\"":\""12.2908612\"",\""display_name\"":\""Trollhättan, Trollhättans kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.46,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Sundbyberg","{\""place_id\"":\""243587\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""54522077\"",\""boundingbox\"":[\""59.3297347\"",\""59.4097347\"",\""17.9183631\"",\""17.9983631\""],\""lat\"":\""59.3697347\"",\""lon\"":\""17.9583631\"",\""display_name\"":\""Sundbyberg, Sundbybergs kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1968","0"
